cow_id,date,milk_liters,fat_percent,feed_kg,feed_type
V4575,2024-08-17,27.36,3.45,18.04,Hay
Y7815,2024-08-17,31.29,3.81,23.57,Hay
I1385,2024-08-17,36.03,3.33,20.1,Silage
Y6643,2024-08-17,26.99,2.2,19.92,Silage
P6677,2024-08-17,31.25,3.19,15.56,Hay
Q711,2024-08-17,39.64,3.95,24.88,Silage
G150,2024-08-17,25.96,4.89,24.96,Hay
V472,2024-08-17,40.95,3.96,24.35,Silage
P3832,2024-08-17,36.93,3.82,18.15,Silage
C4705,2024-08-17,28.51,3.66,16,Hay
U6809,2024-08-17,27.76,3.74,19.5,Hay
Y9266,2024-08-17,31.33,3.75,12.9,Hay
F5883,2024-08-17,32.4,3.22,16,Silage
Z3123,2024-08-17,37.64,3.26,22.38,Hay
V3979,2024-08-17,34.81,2.89,19.61,Hay
D8719,2024-08-17,37.57,4.33,23.51,Hay
H2377,2024-08-17,35.78,3.54,21.83,Silage
K3463,2024-08-17,29.06,3.47,18.93,Hay
E6182,2024-08-17,25.43,4.3,16.86,Silage
J6910,2024-08-17,33.43,3.03,20.76,Silage
Y3782,2024-08-17,34.36,3.39,15.63,Silage
G2757,2024-08-17,35.97,3.68,18.61,Silage
T4649,2024-08-17,37.67,3.4,14.96,Hay
S6097,2024-08-17,40.47,3.69,19.11,Silage
E3229,2024-08-17,33.28,2.47,18.67,Hay
O6552,2024-08-17,26.5,3.84,25.53,Hay
L9829,2024-08-17,35.85,4.45,16.18,Hay
N7280,2024-08-17,30.08,3.27,23.27,Hay
Y4092,2024-08-17,38.64,3.41,20.15,Silage
V3948,2024-08-17,40.36,3.07,19.69,Silage
V7756,2024-08-17,28.55,2.8,24.8,Silage
T5602,2024-08-17,27.3,3.2,21.41,Hay
B984,2024-08-17,27.08,3.32,21.51,Hay
K9325,2024-08-17,22.36,2.98,17.98,Hay
E5966,2024-08-17,34.22,3.67,21.65,Silage
M4054,2024-08-17,30.28,2.93,22.14,Silage
Q3500,2024-08-17,33.17,3.96,16.11,Hay
I8517,2024-08-17,32.96,2.39,23.71,Silage
U8535,2024-08-17,38.99,3.63,23.04,Silage
S5427,2024-08-17,32.83,3.78,21.26,Hay
V9643,2024-08-17,27.76,2.88,20.67,Silage
Y4775,2024-08-17,45.02,3.14,18.11,Silage
F2131,2024-08-17,32.31,3.19,20.18,Hay
H985,2024-08-17,28.06,3.37,17.39,Silage
F9953,2024-08-17,38.46,3.39,17.07,Hay
E9760,2024-08-17,33.94,2.8,16.55,Silage
J9639,2024-08-17,33.68,3.05,20.64,Silage
Z7830,2024-08-17,35.07,3.42,20.52,Silage
O194,2024-08-17,32.29,2.93,21.92,Hay
Q9174,2024-08-17,33.94,3.05,23.51,Silage
G1028,2024-08-17,31.16,3.49,21.16,Hay
I5026,2024-08-17,30.42,3.97,24.21,Silage
L4232,2024-08-17,30,3.38,16.67,Hay
J7734,2024-08-17,30.1,4.25,21.55,Hay
W8010,2024-08-17,40.51,3.7,23.08,Silage
G685,2024-08-17,26.52,4.08,16.79,Hay
I7447,2024-08-17,29.29,2.35,20.69,Hay
A7863,2024-08-17,32.81,3.68,18.1,Hay
K4714,2024-08-17,26.91,4.02,18.18,Hay
S9300,2024-08-17,30.81,3.84,21.72,Silage
R3357,2024-08-17,32.54,3.24,14.85,Hay
C7126,2024-08-17,25.66,3.04,21.93,Silage
I2506,2024-08-17,34.24,3.6,23.39,Silage
H9517,2024-08-17,34.95,3.08,18.98,Silage
M1583,2024-08-17,39.21,3.74,19.88,Silage
N9692,2024-08-17,30.45,3.73,18.22,Silage
D9038,2024-08-17,39.93,3.43,14.83,Hay
R4684,2024-08-17,30.71,3.03,24.25,Hay
S6386,2024-08-17,28.32,3.46,18.38,Hay
R5369,2024-08-17,28.15,3.14,20.73,Hay
O7477,2024-08-17,37.61,4.46,19.09,Silage
U1955,2024-08-17,30.57,3.94,19.5,Hay
G8171,2024-08-17,39.03,3.37,17.63,Silage
Q9174,2024-08-18,37.55,3.64,22.46,Silage
M1583,2024-08-18,31.14,3,24.34,Silage
Y6643,2024-08-18,29.13,4.57,16.08,Silage
Y9266,2024-08-18,33.72,3.66,22.87,Hay
I8517,2024-08-18,32.95,2.85,24.31,Silage
I1385,2024-08-18,39.69,3.56,22.47,Silage
V4575,2024-08-18,20.34,3.59,19.17,Hay
D8719,2024-08-18,33.96,3.99,17.5,Hay
S6097,2024-08-18,26.47,3.65,15.13,Silage
Z4043,2024-08-18,38.74,3.96,22.86,Silage
Y3782,2024-08-18,31.06,4.42,15.07,Silage
G150,2024-08-18,24.7,3.42,19.18,Hay
Q711,2024-08-18,36.77,3.98,16.75,Silage
O8173,2024-08-18,28,3.15,21.29,Hay
V472,2024-08-18,30.52,3.93,20.61,Silage
B984,2024-08-18,32.2,3.95,19.4,Hay
Z7830,2024-08-18,31.45,3.07,22.03,Silage
P6677,2024-08-18,32.15,3.13,14.81,Hay
S6386,2024-08-18,28.82,2.33,21.25,Hay
K4714,2024-08-18,27.86,3.64,11.34,Hay
U6809,2024-08-18,28.46,3.37,18.67,Hay
N9692,2024-08-18,28.47,3.25,19.34,Silage
K3463,2024-08-18,25.57,4.16,28.55,Hay
V3979,2024-08-18,25.13,2.73,17.64,Hay
R5369,2024-08-18,34.26,3.3,18.92,Hay
V3948,2024-08-18,26.08,3.6,21.86,Silage
P3832,2024-08-18,39.83,3.45,20.43,Silage
N7280,2024-08-18,26.93,3.97,17.29,Hay
R4684,2024-08-18,25.92,3.79,17.74,Hay
F5883,2024-08-18,30.78,3.07,20.56,Silage
K9325,2024-08-18,24.85,4.14,22.7,Hay
Y4092,2024-08-18,38.58,2.87,15.89,Silage
U8535,2024-08-18,31.99,2.37,22.88,Silage
U1955,2024-08-18,38.51,3.76,23.47,Hay
D9038,2024-08-18,35.05,3.99,16.67,Hay
I5026,2024-08-18,35.94,3.12,18.76,Silage
Y4775,2024-08-18,32.68,3.72,23.2,Silage
O7477,2024-08-18,36.06,3.33,19.25,Silage
E9760,2024-08-18,30.59,3.99,22.47,Silage
C4705,2024-08-18,30.65,3.8,25.62,Hay
O194,2024-08-18,28.93,3.15,20.96,Hay
H985,2024-08-18,45.39,3.54,20.94,Silage
L9829,2024-08-18,33.32,3.46,22.24,Hay
J7734,2024-08-18,29.42,3.35,25.71,Hay
E3229,2024-08-18,37.23,3.09,22.31,Hay
Z3123,2024-08-18,33.2,3.55,19.92,Hay
S5427,2024-08-18,35.36,3.88,21.39,Hay
I7447,2024-08-18,27.12,3.47,17.08,Hay
B3068,2024-08-18,34.35,2.96,21.79,Hay
W8010,2024-08-18,38.08,3.21,23.62,Silage
T5602,2024-08-18,26.85,3.03,18.46,Hay
M4054,2024-08-18,32.37,3.18,15.36,Silage
G2757,2024-08-18,39.26,3.39,19.03,Silage
V7756,2024-08-18,41.17,3.6,24.02,Silage
A7863,2024-08-18,27.78,3.76,22.38,Hay
C7126,2024-08-18,31.89,3.08,26.02,Silage
S9300,2024-08-18,42.54,3.44,21.04,Silage
J6910,2024-08-18,30.41,3.9,15.94,Silage
O6552,2024-08-18,21.79,3.69,25.51,Hay
Y7815,2024-08-18,38.85,3.47,15.36,Hay
R3357,2024-08-18,24.9,3.24,21.38,Hay
G8171,2024-08-18,32.45,3.83,16.37,Silage
M2207,2024-08-18,29.88,3.4,24.45,Hay
H9517,2024-08-18,35.79,3.89,16.16,Silage
G685,2024-08-18,37.7,3.63,19.35,Hay
E5966,2024-08-18,30.1,2.71,15.53,Silage
V9643,2024-08-18,31.8,3.78,19.98,Silage
G1028,2024-08-18,30.67,4.36,23.17,Hay
L4232,2024-08-18,28.43,4.09,20.72,Hay
H2377,2024-08-18,43.23,3.54,16.44,Silage
T4649,2024-08-18,27.52,3.67,17.57,Hay
J6077,2024-08-18,34.72,3.64,20.65,Silage
I2506,2024-08-18,33.96,2.89,27.19,Silage
F9953,2024-08-18,30.43,3.58,14.03,Hay
E6182,2024-08-18,35.5,3.91,22.33,Silage
N9197,2024-08-18,30.73,3.37,21.25,Silage
C4705,2024-08-19,22.52,3.22,18.74,Hay
G8171,2024-08-19,36.09,3.74,19.29,Silage
O7477,2024-08-19,28.27,3.53,23.55,Silage
D8719,2024-08-19,30.67,3.62,19.26,Hay
N9197,2024-08-19,42.4,2.61,17.01,Silage
K9325,2024-08-19,28.44,2.58,12.53,Hay
U8535,2024-08-19,35.91,2.69,24.66,Silage
V9643,2024-08-19,31.5,4.25,24.32,Silage
Z3123,2024-08-19,29.93,3.84,23.55,Hay
F2131,2024-08-19,35.59,3.34,10.92,Hay
E5966,2024-08-19,41.64,3.61,25.14,Silage
H985,2024-08-19,29.34,3.37,20.68,Silage
V3979,2024-08-19,40.24,3.92,21.41,Hay
K4714,2024-08-19,32.56,4.15,15.82,Hay
S9300,2024-08-19,28.74,3.98,25.5,Silage
F9953,2024-08-19,31.79,3.98,16.29,Hay
M4054,2024-08-19,40.15,2.94,19.87,Silage
J9639,2024-08-19,27.07,3.02,19.02,Silage
R5369,2024-08-19,34.32,3.3,23.13,Hay
G2757,2024-08-19,34.46,4.34,20.13,Silage
O194,2024-08-19,25.7,3.11,18.89,Hay
Y4775,2024-08-19,32.31,2.73,17.05,Silage
V3948,2024-08-19,33.35,3.27,17.63,Silage
G1028,2024-08-19,27.66,2.83,20.18,Hay
R3357,2024-08-19,26.52,3.07,15.75,Hay
I7447,2024-08-19,28.1,3.78,20.31,Hay
Q711,2024-08-19,33.88,3.19,23.82,Silage
A7863,2024-08-19,25.09,3.49,13.88,Hay
C7126,2024-08-19,38.63,3.53,22.32,Silage
Q3500,2024-08-19,27.76,2.6,21.79,Hay
H2377,2024-08-19,29.18,4.06,20.92,Silage
I1385,2024-08-19,29.65,4.34,16.22,Silage
T4649,2024-08-19,36.7,3.99,14.01,Hay
U6809,2024-08-19,26.65,3.94,25.85,Hay
E3229,2024-08-19,22.89,3.84,18.06,Hay
T5602,2024-08-19,31.85,3.26,19.74,Hay
J6077,2024-08-19,27.48,3.79,19.53,Silage
Z7830,2024-08-19,37.98,4,24.15,Silage
L9829,2024-08-19,22.38,3.75,16.07,Hay
J6910,2024-08-19,27.27,2.75,20.34,Silage
E6182,2024-08-19,33.54,4.09,18.22,Silage
K3463,2024-08-19,28.28,4.26,20.68,Hay
V472,2024-08-19,34.27,2.33,23.35,Silage
M1583,2024-08-19,34.08,3.17,19.75,Silage
S6097,2024-08-19,36.74,3.75,15.74,Silage
O8173,2024-08-19,33.97,4.1,23.77,Hay
E9760,2024-08-19,34.41,3.49,20.45,Silage
D9038,2024-08-19,31.81,3.05,17.8,Hay
N7280,2024-08-19,34.3,4.6,17.51,Hay
Y7815,2024-08-19,30.33,4.07,16.07,Hay
V4575,2024-08-19,33.65,4.14,20.77,Hay
P3832,2024-08-19,39.05,2.81,19.09,Silage
G150,2024-08-19,24.95,3.14,23.7,Hay
B3068,2024-08-19,29.5,3.52,17,Hay
V7756,2024-08-19,34.34,3.4,21.47,Silage
U5357,2024-08-19,33.68,3.08,16.33,Silage
J7734,2024-08-19,27.41,3.01,17.42,Hay
I5026,2024-08-19,37.4,3.2,18.75,Silage
Y3782,2024-08-19,32.54,3.47,20.34,Silage
M2207,2024-08-19,25.4,4.23,20.08,Hay
S5427,2024-08-19,23.77,3.93,22.55,Hay
Y9266,2024-08-19,28.21,3.91,17.58,Hay
L4232,2024-08-19,26.34,3.61,17.91,Hay
F5883,2024-08-19,47.43,4.04,15.05,Silage
I8517,2024-08-19,39.89,4.04,21.37,Silage
O6552,2024-08-19,37.19,3.79,17.89,Hay
G685,2024-08-19,25.12,3.27,19.31,Hay
W8010,2024-08-19,41.96,2.3,20.41,Silage
B984,2024-08-19,40.24,3.95,19.81,Hay
R4684,2024-08-19,31.42,2.89,20.86,Hay
N9692,2024-08-19,39.56,3.75,20.75,Silage
P6677,2024-08-19,29.84,3.75,16.34,Hay
Y6643,2024-08-19,30.5,3.41,16.04,Silage
I2506,2024-08-19,30.9,3.49,22.29,Silage
H9517,2024-08-19,34.27,3.5,20.11,Silage
Z4043,2024-08-19,33.58,4.14,20.56,Silage
U1955,2024-08-19,24.82,3.98,22.62,Hay
S6386,2024-08-19,28.34,3.05,17.42,Hay
Y4092,2024-08-19,36.2,3.94,21.87,Silage
V472,2024-08-20,19.13,3.35,24.51,Silage
S9300,2024-08-20,39.24,3.38,16.21,Silage
Y7815,2024-08-20,30.6,3.25,22.6,Hay
G2757,2024-08-20,37.22,2.57,16.25,Silage
E6182,2024-08-20,33.07,4.78,15.26,Silage
S6097,2024-08-20,42.86,3.16,17.07,Silage
P6677,2024-08-20,45.19,3.9,24.21,Hay
S5427,2024-08-20,29.86,3.26,19.82,Hay
H9517,2024-08-20,31.89,3.79,22.12,Silage
U1955,2024-08-20,30.72,2.93,24.68,Hay
Q3500,2024-08-20,22.7,3.21,18.89,Hay
G685,2024-08-20,32.13,4.1,15.5,Hay
U8535,2024-08-20,35.91,3.58,23.66,Silage
V4575,2024-08-20,23.01,4.09,23.67,Hay
F9953,2024-08-20,28.79,3.82,22.43,Hay
T4649,2024-08-20,28.22,2.71,17.1,Hay
A7863,2024-08-20,30.84,4.08,22.43,Hay
E5966,2024-08-20,33.21,3.76,24.2,Silage
K4714,2024-08-20,35.62,3.82,21.32,Hay
S6386,2024-08-20,24.72,3.44,23.64,Hay
B3068,2024-08-20,29.72,3.83,24.53,Hay
N7280,2024-08-20,33.02,3.56,20.65,Hay
U5357,2024-08-20,38.84,2.55,14.47,Silage
Z3123,2024-08-20,35.64,4.19,23.06,Hay
O6552,2024-08-20,26.12,3.96,15.93,Hay
E9760,2024-08-20,41.71,3.77,22.01,Silage
P3832,2024-08-20,31.29,3.77,20.91,Silage
I1385,2024-08-20,34.08,3.17,20.74,Silage
M2207,2024-08-20,33.69,3.59,19.95,Hay
O194,2024-08-20,25.68,3,20.91,Hay
Q711,2024-08-20,27.77,3.32,19.57,Silage
O8173,2024-08-20,29.95,3.5,16.84,Hay
F5883,2024-08-20,19.1,3.15,19.52,Silage
J7734,2024-08-20,29.35,3.69,22.78,Hay
E3229,2024-08-20,35.41,3.52,17.69,Hay
H985,2024-08-20,25.76,2.37,18.25,Silage
Q9174,2024-08-20,29.84,3.48,20.5,Silage
I2506,2024-08-20,28.9,4.89,23.53,Silage
I8517,2024-08-20,37.82,3.91,18.82,Silage
Z4043,2024-08-20,28.4,2.85,18.55,Silage
K3463,2024-08-20,15.27,2.66,22.29,Hay
Y9266,2024-08-20,27.39,3.67,19.68,Hay
M4054,2024-08-20,43.29,3.73,17.98,Silage
B984,2024-08-20,21.5,3.04,19.54,Hay
H2377,2024-08-20,36.85,2.94,22.94,Silage
D9038,2024-08-20,25.35,3.69,24.29,Hay
V3948,2024-08-20,33.04,4.16,20.22,Silage
W8010,2024-08-20,25.77,3.94,19.57,Silage
J6077,2024-08-20,39.79,3.51,21.09,Silage
R5369,2024-08-20,30.49,3.96,19.95,Hay
V7756,2024-08-20,34.02,3.54,17.13,Silage
V3979,2024-08-20,29.77,3.82,19.28,Hay
C7126,2024-08-20,35.12,3.81,23.35,Silage
I5026,2024-08-20,32.18,3.14,21.58,Silage
F2131,2024-08-20,35.36,3.29,24.56,Hay
R4684,2024-08-20,36.97,3.08,23.37,Hay
N9692,2024-08-20,37.9,2.39,20.04,Silage
T5602,2024-08-20,36.73,3.08,16.2,Hay
L4232,2024-08-20,36.18,3.94,19.88,Hay
D8719,2024-08-20,25.21,3.6,19.2,Hay
G8171,2024-08-20,41.97,3.3,17.65,Silage
N9197,2024-08-20,38.08,3.11,15.59,Silage
Y3782,2024-08-20,37.57,2.98,18.56,Silage
U6809,2024-08-20,26.44,3.46,20.5,Hay
O7477,2024-08-20,28.74,3.02,22.23,Silage
J6910,2024-08-20,30.32,3.65,20.04,Silage
V9643,2024-08-20,39.9,2.8,23.2,Silage
Y4775,2024-08-20,31.64,3.71,21.41,Silage
G150,2024-08-20,20.23,3.14,23.25,Hay
Z7830,2024-08-20,34.51,4.15,23.33,Silage
G1028,2024-08-20,37.87,3.87,20,Hay
J9639,2024-08-20,32.31,4.01,19.5,Silage
R3357,2024-08-20,24.73,3.08,11.92,Hay
I7447,2024-08-21,24.81,2.95,25.05,Hay
Z7830,2024-08-21,37.17,2.47,22.17,Silage
I8517,2024-08-21,35.2,3.14,20.31,Silage
K3463,2024-08-21,37.41,3.77,19.28,Hay
E6182,2024-08-21,33.53,4.22,23.31,Silage
N9197,2024-08-21,34.4,2.96,20.1,Silage
G8171,2024-08-21,34.95,3.18,21.69,Silage
H2377,2024-08-21,29.44,3.56,21.75,Silage
G1028,2024-08-21,26.24,4.3,21.53,Hay
A7863,2024-08-21,25.68,3.77,17.29,Hay
O194,2024-08-21,30.62,3.61,21.61,Hay
Y6643,2024-08-21,31.15,3.01,24.91,Silage
R3357,2024-08-21,22.62,3.71,23.14,Hay
B3068,2024-08-21,25.54,3.46,22.59,Hay
O7477,2024-08-21,36.52,3.05,21.82,Silage
H9517,2024-08-21,38.83,3.46,17.34,Silage
C7126,2024-08-21,34.97,4.11,20.99,Silage
R4684,2024-08-21,36.74,4.39,14.74,Hay
Y7815,2024-08-21,21.92,2.96,20.79,Hay
M4054,2024-08-21,36.13,3.38,19.69,Silage
K4714,2024-08-21,18.25,3.94,25,Hay
J6077,2024-08-21,31.29,3.88,24.69,Silage
J9639,2024-08-21,39.4,2.79,22.19,Silage
S5427,2024-08-21,29.8,2.77,18.96,Hay
V4575,2024-08-21,36.66,4.59,25.23,Hay
M1583,2024-08-21,32.56,4.15,18.51,Silage
Y3782,2024-08-21,39.41,4.42,15.97,Silage
J6910,2024-08-21,34.12,2.87,18.22,Silage
L9829,2024-08-21,26.79,3.48,16.96,Hay
S6097,2024-08-21,34.8,3.4,20.96,Silage
V3979,2024-08-21,37.9,3.12,17.81,Hay
Q3500,2024-08-21,29.91,3.87,19.6,Hay
Y4775,2024-08-21,35.99,3.46,16.87,Silage
R5369,2024-08-21,33.35,3.39,18.14,Hay
P3832,2024-08-21,41.59,3.99,19.6,Silage
S6386,2024-08-21,26.09,3.64,24.14,Hay
V7756,2024-08-21,34.19,3.34,16.75,Silage
O6552,2024-08-21,25.9,3.11,19.18,Hay
V3948,2024-08-21,40.92,3.52,19.48,Silage
F2131,2024-08-21,27.32,2.95,19.98,Hay
C4705,2024-08-21,30.06,3.38,20.06,Hay
Y9266,2024-08-21,33.62,2.8,19.85,Hay
F5883,2024-08-21,36.4,2.81,16.1,Silage
I1385,2024-08-21,38.15,3.74,16.93,Silage
I2506,2024-08-21,31.51,3.93,17.62,Silage
B984,2024-08-21,39.43,3.95,22.67,Hay
G685,2024-08-21,38.4,3.83,25.39,Hay
G2757,2024-08-21,32.99,3.9,19.93,Silage
E5966,2024-08-21,27.69,3.02,19.78,Silage
U8535,2024-08-21,36.97,3.87,22.69,Silage
J7734,2024-08-21,34.2,3.62,17.8,Hay
D8719,2024-08-21,26.1,4.54,23.96,Hay
N9692,2024-08-21,35.57,3.45,21.37,Silage
V472,2024-08-21,28.3,3.2,23.3,Silage
Z4043,2024-08-21,31.07,3.33,19.41,Silage
L4232,2024-08-21,44.63,2.45,21.09,Hay
Y4092,2024-08-21,33.34,3.27,23.35,Silage
K9325,2024-08-21,35,3.38,19.96,Hay
U5357,2024-08-21,27.66,3.41,28.79,Silage
G150,2024-08-21,34.68,3.45,21.88,Hay
Q9174,2024-08-21,36.37,3.31,24.71,Silage
I5026,2024-08-21,39.02,2.77,17.75,Silage
U1955,2024-08-21,33.13,3.9,20.79,Hay
W8010,2024-08-21,30.1,3.5,18.39,Silage
T4649,2024-08-21,30.9,3.12,22.18,Hay
F9953,2024-08-21,25.57,3.2,17.88,Hay
Z3123,2024-08-21,28.3,3.33,21.67,Hay
M2207,2024-08-21,35.39,3.35,18.92,Hay
E9760,2024-08-21,28.16,4.23,20.2,Silage
Q711,2024-08-21,33.48,3.53,19.26,Silage
S9300,2024-08-21,38.39,3.41,17,Silage
P6677,2024-08-21,31.78,3.76,16.54,Hay
D9038,2024-08-21,29.48,3.28,23.78,Hay
O8173,2024-08-21,24.13,4.61,25.59,Hay
H985,2024-08-21,29.29,3.98,16.19,Silage
E3229,2024-08-21,40.38,3.68,22.36,Hay
T5602,2024-08-21,34.36,2.92,18.22,Hay
V9643,2024-08-21,30.15,3.42,23.34,Silage
U6809,2024-08-21,35.63,3.76,22.68,Hay
N7280,2024-08-21,31.21,3.5,18.06,Hay
J7734,2024-08-22,29.56,3.04,26.05,Hay
J6910,2024-08-22,34.9,3.35,18.43,Silage
I2506,2024-08-22,29.38,3.56,16.41,Silage
V4575,2024-08-22,31.44,3.59,23.64,Hay
A7863,2024-08-22,26.67,2.71,14.48,Hay
E9760,2024-08-22,33.64,2.64,16.85,Silage
T5602,2024-08-22,26.49,3.4,24.64,Hay
K9325,2024-08-22,23.43,3.47,19.78,Hay
D9038,2024-08-22,27.55,3.78,23,Hay
E3229,2024-08-22,23.85,3.01,18.62,Hay
E6182,2024-08-22,45.56,3.44,20.71,Silage
Z4043,2024-08-22,34.75,4.21,19.38,Silage
M2207,2024-08-22,25.56,3.66,19.16,Hay
H985,2024-08-22,30.89,2.73,19.55,Silage
U6809,2024-08-22,29.98,3.59,17.3,Hay
N9197,2024-08-22,29.11,4.32,20.3,Silage
V472,2024-08-22,46.42,4.06,23.07,Silage
O194,2024-08-22,30.9,3.17,20.94,Hay
Y7815,2024-08-22,41.48,3.46,16.12,Hay
W8010,2024-08-22,27.59,2.53,17.55,Silage
Y9266,2024-08-22,29.3,3.61,20.4,Hay
G8171,2024-08-22,32.67,4.44,18.15,Silage
L4232,2024-08-22,23.52,3.35,24.16,Hay
R5369,2024-08-22,33.64,3.17,14.51,Hay
R4684,2024-08-22,22.36,4.21,18.84,Hay
Y4775,2024-08-22,31.43,3.54,20.49,Silage
M4054,2024-08-22,35.2,4.21,20.56,Silage
K3463,2024-08-22,19.05,4.56,21.46,Hay
F5883,2024-08-22,44.62,3.47,19.59,Silage
U5357,2024-08-22,42.46,4.07,21.5,Silage
C7126,2024-08-22,31.75,2.98,20.02,Silage
P3832,2024-08-22,36.98,3.23,19.89,Silage
M1583,2024-08-22,43.7,3,19.01,Silage
O6552,2024-08-22,37.27,3.22,21,Hay
B984,2024-08-22,30.51,3.48,14.45,Hay
S5427,2024-08-22,36.67,3.44,19.22,Hay
J9639,2024-08-22,32.77,2.65,21.73,Silage
S6097,2024-08-22,33.76,3.59,20.14,Silage
O8173,2024-08-22,21.1,3.77,18.51,Hay
I1385,2024-08-22,33.27,3.23,16.32,Silage
Q9174,2024-08-22,32.64,3.45,20.19,Silage
D8719,2024-08-22,29.44,3.33,20.83,Hay
U8535,2024-08-22,42.18,3.61,18.25,Silage
S9300,2024-08-22,40.42,2.72,23.47,Silage
Y4092,2024-08-22,34.88,4.35,21.8,Silage
H2377,2024-08-22,37.9,3.84,23.07,Silage
C4705,2024-08-22,32.13,2.54,20.24,Hay
Z3123,2024-08-22,23.7,4.01,23.04,Hay
H9517,2024-08-22,30.58,3.51,16.18,Silage
G150,2024-08-22,25.56,3.78,21.09,Hay
U1955,2024-08-22,34.84,2.44,23.07,Hay
S6386,2024-08-22,42.05,2.99,24,Hay
P6677,2024-08-22,31.56,3.13,19.51,Hay
V7756,2024-08-22,30.65,3.17,15.52,Silage
B3068,2024-08-22,35,3.72,19.11,Hay
T4649,2024-08-22,25.86,2.9,18.84,Hay
G1028,2024-08-22,23.3,3.41,19.83,Hay
I8517,2024-08-22,32.48,3.44,17.62,Silage
V3948,2024-08-22,27.08,4.28,17.47,Silage
F9953,2024-08-22,26.99,3.46,19.3,Hay
L9829,2024-08-22,23.94,2.6,18.22,Hay
E5966,2024-08-22,33.39,2.33,18.37,Silage
J6077,2024-08-22,36.37,4.18,22.19,Silage
V3979,2024-08-22,33.62,3.31,19.08,Hay
V9643,2024-08-22,27.22,2.64,19.5,Silage
I7447,2024-08-22,26.75,3.21,13.3,Hay
Y6643,2024-08-22,31.81,3.19,21.86,Silage
N7280,2024-08-22,29.57,3.54,21.17,Hay
Q3500,2024-08-22,31.22,3.17,16.17,Hay
I5026,2024-08-22,40.31,3.28,23.63,Silage
G685,2024-08-22,35.79,3.59,22.87,Hay
N9692,2024-08-22,40.78,2.94,16.82,Silage
K4714,2024-08-22,27.23,2.91,20.41,Hay
O7477,2024-08-22,37.14,3.14,21.08,Silage
K9325,2024-08-23,29,4.19,16.86,Hay
K3463,2024-08-23,26.41,3.12,17.69,Hay
R5369,2024-08-23,24.46,3.06,17.03,Hay
I1385,2024-08-23,30.67,2.69,22.88,Silage
Z3123,2024-08-23,27.48,3.64,23.24,Hay
O194,2024-08-23,29.94,3.5,16.81,Hay
V4575,2024-08-23,31.36,3.93,19.23,Hay
V472,2024-08-23,36.73,3.07,15.76,Silage
Y7815,2024-08-23,29.33,4.29,19.91,Hay
M1583,2024-08-23,34.19,2.73,20.53,Silage
B3068,2024-08-23,25.27,3.27,17.55,Hay
U6809,2024-08-23,32.97,3.23,26.05,Hay
N7280,2024-08-23,29.34,3.49,25.93,Hay
Y4092,2024-08-23,35.43,3.65,22.07,Silage
T4649,2024-08-23,30.51,2.98,20.41,Hay
I5026,2024-08-23,34.55,3.48,16.38,Silage
Y9266,2024-08-23,31.31,3.89,24.26,Hay
L4232,2024-08-23,33.3,4.44,20.81,Hay
P3832,2024-08-23,31.7,2.94,22.19,Silage
U8535,2024-08-23,35.91,4.22,23.89,Silage
G150,2024-08-23,33.51,2.8,18.32,Hay
Q3500,2024-08-23,28.93,3.41,16.98,Hay
A7863,2024-08-23,34.91,3.81,20.65,Hay
D8719,2024-08-23,34.26,2.94,16.56,Hay
G2757,2024-08-23,33.5,3.3,17.76,Silage
S6097,2024-08-23,33.35,3.09,17.72,Silage
G8171,2024-08-23,25.04,3.34,23.18,Silage
G685,2024-08-23,36.51,2.99,16.97,Hay
H2377,2024-08-23,36.78,3.81,17.74,Silage
Q9174,2024-08-23,36.67,3.56,23.3,Silage
O6552,2024-08-23,24.68,3.33,18.95,Hay
Y4775,2024-08-23,34.73,4.56,19.42,Silage
G1028,2024-08-23,31.94,3.94,19.84,Hay
S9300,2024-08-23,31.55,3.58,22.23,Silage
M2207,2024-08-23,28.28,4.12,23.28,Hay
R3357,2024-08-23,29.53,2.07,16.46,Hay
Y6643,2024-08-23,34.09,4.09,22.68,Silage
U1955,2024-08-23,35.93,4.33,20.91,Hay
N9197,2024-08-23,44.92,4.06,22.56,Silage
F2131,2024-08-23,34.82,4.27,18.21,Hay
D9038,2024-08-23,27.18,3.56,18.39,Hay
M4054,2024-08-23,33.75,3.62,25.95,Silage
V3979,2024-08-23,28.84,3.95,22.59,Hay
T5602,2024-08-23,38.25,3.57,23.44,Hay
F9953,2024-08-23,30.45,3.91,15.96,Hay
N9692,2024-08-23,40.34,2.7,18.42,Silage
Z4043,2024-08-23,36.4,4.44,16.11,Silage
J6910,2024-08-23,37.99,3.82,14.21,Silage
C7126,2024-08-23,26.39,3.48,21.81,Silage
K4714,2024-08-23,24.16,4.33,21.52,Hay
E5966,2024-08-23,32.21,3.23,17.05,Silage
Y3782,2024-08-23,37.61,3.32,21.42,Silage
R4684,2024-08-23,30.04,3.11,18.22,Hay
Z7830,2024-08-23,25.79,3.64,24.01,Silage
W8010,2024-08-23,39.53,2.83,20.24,Silage
E9760,2024-08-23,24.29,3.3,12.47,Silage
E6182,2024-08-23,36.92,3.83,23.59,Silage
L9829,2024-08-23,24.64,3.68,19.16,Hay
Q711,2024-08-23,40.25,4.01,21.98,Silage
C4705,2024-08-23,34.44,3.49,19.86,Hay
O7477,2024-08-23,36.33,3.46,19.24,Silage
E3229,2024-08-23,11.89,2.65,17.94,Hay
